Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Unemployment Rate
06238,12458.0,43.9,88562.0,41100.0,496.0,3.9813774281586127,2.6087654519184458
06239,10747.0,43.3,46369.0,27743.0,1407.0,13.09202568158556,3.5358704754815298
06241,6922.0,38.8,76753.0,31751.0,536.0,7.743426755273043,3.524992776654146
06242,1228.0,48.1,83125.0,37910.0,33.0,2.6872964169381106,5.130293159609121
06243,41.0,52.4,-666666666.0,72712.0,0.0,0.0,0.0
06247,2758.0,46.0,74679.0,33487.0,94.0,3.40826686004351,2.864394488759971
06248,5887.0,44.0,104837.0,47802.0,115.0,1.9534567691523697,1.1550874808900968
06249,7242.0,46.6,93531.0,40033.0,371.0,5.122894228113781,4.750069041701187
06250,4891.0,38.8,85280.0,49613.0,429.0,8.771212430995707,3.9869147413616846
06254,1908.0,48.4,92279.0,42290.0,106.0,5.555555555555555,3.6163522012578615
06255,4343.0,39.1,68750.0,30977.0,265.0,6.101772967994473,3.062399263182132
06256,2147.0,47.4,54596.0,28700.0,234.0,10.898928737773637,3.67955286446204
06259,4457.0,44.2,88145.0,43910.0,165.0,3.702041732106798,0.6282252636302446
06260,9389.0,44.3,58490.0,31190.0,731.0,7.785706678027479,4.239003088720843
06262,805.0,52.8,62026.0,36308.0,34.0,4.22360248447205,9.813664596273291
06263,241.0,31.6,37452.0,25097.0,35.0,14.522821576763485,11.203319502074688
06264,64.0,65.7,93000.0,47502.0,0.0,0.0,0.0
06266,457.0,26.7,58558.0,27352.0,19.0,4.157549234135668,0.437636761487965
06268,10712.0,22.0,48688.0,27264.0,1798.0,16.7849141150112,3.8088125466766245
06269,10129.0,20.0,-666666666.0,3152.0,0.0,0.0,2.5076512982525423
06277,4070.0,47.0,82731.0,40483.0,207.0,5.085995085995086,4.815724815724816
06278,4385.0,45.2,68362.0,34174.0,519.0,11.835803876852907,4.127708095781072
06279,5916.0,36.1,75885.0,39635.0,725.0,12.254901960784315,3.2454361054766734
06280,3153.0,49.4,65884.0,34748.0,207.0,6.565176022835395,5.45512210593086
06281,6835.0,46.6,88828.0,39049.0,403.0,5.8961228968544255,2.062911485003658
06282,1079.0,41.1,59620.0,30253.0,77.0,7.136237256719184,0.9267840593141798
06320,27201.0,30.9,37357.0,23369.0,6638.0,24.403514576669977,6.124774824454983
06330,3305.0,42.2,65302.0,31142.0,326.0,9.863842662632376,3.842662632375189
06331,5074.0,43.9,89213.0,36138.0,171.0,3.3701221915648403,3.2518722901064248
06332,628.0,37.8,71632.0,32924.0,0.0,0.0,9.713375796178344
06333,7026.0,44.8,108152.0,46512.0,298.0,4.241389126103046,3.358952462282949
06334,2530.0,47.7,81458.0,36578.0,125.0,4.940711462450593,3.5968379446640317
06335,6557.0,41.9,94592.0,42990.0,329.0,5.017538508464237,3.1416806466371816
06336,73.0,27.4,-666666666.0,40068.0,0.0,0.0,0.0
06339,8253.0,40.3,85348.0,42782.0,405.0,4.907306434023991,3.10190233854356
06340,31229.0,30.2,58331.0,32586.0,3043.0,9.74414806750136,2.7698613468250666
06350,61.0,40.9,-666666666.0,35885.0,0.0,0.0,21.311475409836067
06351,16091.0,40.4,67111.0,33284.0,1226.0,7.619165993412467,3.822012305015226
06353,71.0,64.3,-666666666.0,47718.0,0.0,0.0,0.0
06354,6418.0,43.4,68367.0,28618.0,642.0,10.003116235587411,4.534122779682144
06355,12369.0,51.4,91888.0,52048.0,889.0,7.187323146576118,2.4496725685180696
06357,11857.0,48.9,74384.0,41230.0,526.0,4.436198026482247,2.1674959939276377
06359,5353.0,45.9,78571.0,36565.0,154.0,2.876891462731179,2.223052493928638
06360,37164.0,37.2,54407.0,28635.0,5443.0,14.64589387579378,4.872995371865246
06365,4693.0,47.0,74083.0,36152.0,304.0,6.477732793522267,2.301299808225016
06370,7017.0,42.3,80915.0,38125.0,505.0,7.196807752600827,3.5342739062277326
06371,9661.0,53.1,92931.0,57106.0,258.0,2.6705310009315806,2.9189524893903322
06373,348.0,43.7,38438.0,15123.0,194.0,55.747126436781606,26.436781609195403
06374,7334.0,45.3,66830.0,30557.0,454.0,6.1903463321516226,6.067630215434961
06375,3840.0,44.6,91509.0,41298.0,208.0,5.416666666666667,2.0833333333333335
06376,256.0,60.3,-666666666.0,37417.0,0.0,0.0,5.078125
06377,2824.0,39.4,76774.0,30614.0,56.0,1.9830028328611897,1.6643059490084986
06378,5405.0,51.8,93308.0,64385.0,278.0,5.143385753931545,2.664199814986124
06379,8990.0,44.6,68500.0,35702.0,952.0,10.589543937708566,3.303670745272525
06380,2673.0,35.9,42639.0,25551.0,333.0,12.457912457912458,4.564160119715675
06382,12142.0,43.8,66345.0,29709.0,712.0,5.8639433371767415,4.101465985834294
06384,2753.0,45.0,78375.0,32721.0,165.0,5.99346167816927,2.2157646204140935
06385,15460.0,49.9,76186.0,42148.0,1014.0,6.5588615782664945,3.4540750323415264
06387,360.0,21.9,96786.0,23361.0,0.0,0.0,10.0
06389,22.0,-666666666.0,-666666666.0,,0.0,0.0,0.0
06390,230.0,52.5,150703.0,53707.0,2.0,0.8695652173913043,9.130434782608695
06401,18936.0,39.1,45467.0,24861.0,3501.0,18.488593155893536,5.13836079425433
06403,6108.0,43.7,88355.0,39020.0,221.0,3.6182056319580878,3.7982973149967254
06405,27937.0,47.4,75631.0,46997.0,1492.0,5.340587751011204,3.5436875827755308
06409,394.0,53.8,31905.0,37007.0,30.0,7.614213197969543,6.345177664974619
06410,29214.0,45.9,107388.0,47027.0,528.0,1.8073526391456152,1.9613883754364345
06412,4286.0,50.3,86675.0,45195.0,168.0,3.9197386840877275,0.8866075594960336
06413,13024.0,46.0,76297.0,39634.0,1101.0,8.45362407862408,2.979115479115479
06414,93.0,65.9,-666666666.0,50338.0,0.0,0.0,0.0
06415,16822.0,41.2,100782.0,42441.0,984.0,5.849482820116514,3.394364522648912
06416,14021.0,43.4,85856.0,45954.0,738.0,5.26353327152129,1.9613436987376078
06417,4547.0,45.8,69028.0,44101.0,270.0,5.9379810864306135,2.133274686606554
06418,12717.0,40.9,57500.0,30366.0,1423.0,11.189746009278918,5.4887158921129195
06419,6441.0,48.1,113413.0,50503.0,220.0,3.415618692749573,2.126998913212234
06420,4240.0,43.3,108188.0,48408.0,157.0,3.702830188679245,2.7830188679245285
06422,7292.0,45.8,116232.0,55296.0,246.0,3.3735600658255622,2.084476138233681
06423,5416.0,49.5,82875.0,44636.0,136.0,2.511078286558346,3.8220088626292466
06424,12926.0,45.6,99602.0,43426.0,667.0,5.160142348754448,2.614884728454278
06426,3339.0,58.8,98185.0,67843.0,171.0,5.121293800539084,2.395926924228811
06437,22377.0,48.3,107587.0,60003.0,817.0,3.6510702953925906,2.247843768154802
06438,2777.0,49.0,91094.0,42303.0,136.0,4.897371263953907,0.5401512423478574
06441,5164.0,48.4,111336.0,51182.0,247.0,4.783113865220759,2.4012393493415956
06442,2855.0,48.9,74421.0,42572.0,124.0,4.343257443082312,4.0980735551663745
06443,18247.0,48.4,108167.0,53379.0,525.0,2.877185290732723,2.3291499972598237
06444,111.0,51.3,-666666666.0,31695.0,0.0,0.0,9.00900900900901
06447,6420.0,44.3,110250.0,47978.0,155.0,2.4143302180685358,2.5233644859813085
06450,35063.0,43.2,60655.0,33810.0,3589.0,10.235861164190172,3.4110030516498875
06451,25307.0,41.3,54422.0,31383.0,2804.0,11.079938356976331,4.729916623859011
06455,3275.0,49.7,111579.0,48017.0,240.0,7.32824427480916,2.6564885496183206
06456,233.0,57.4,-666666666.0,41692.0,63.0,27.03862660944206,24.892703862660944
06457,46747.0,37.0,63914.0,35992.0,4838.0,10.349327229554838,3.418401180824438
06460,39166.0,44.7,84784.0,43736.0,2439.0,6.227340039830465,3.4775060001021294
06461,14701.0,45.1,91435.0,43045.0,802.0,5.455411196517244,3.006598190599279
06467,372.0,50.9,107589.0,29387.0,0.0,0.0,11.827956989247312
06468,19766.0,44.5,109631.0,47991.0,754.0,3.814631184862896,2.1906303753920873
06469,2771.0,48.7,76406.0,33321.0,244.0,8.805485384337784,3.356189101407434
06470,16782.0,45.4,116959.0,52043.0,628.0,3.7421046359194374,3.2415683470384935
06471,7737.0,48.5,78898.0,46418.0,188.0,2.4298823833527208,2.998578260307613
06472,6750.0,47.8,86250.0,39077.0,185.0,2.740740740740741,1.5703703703703704
06473,24325.0,45.4,97188.0,43243.0,864.0,3.551901336073998,2.9270298047276464
06475,10162.0,50.8,74185.0,44026.0,481.0,4.733320212556583,2.5290297185593387
06477,13981.0,45.8,109538.0,51784.0,454.0,3.247264144195694,2.825262856734139
06478,12972.0,44.8,104316.0,42695.0,253.0,1.950354609929078,4.185938945420906
06479,9732.0,45.5,90417.0,42891.0,369.0,3.7916152897657214,1.2227702424989724
06480,9391.0,47.3,88433.0,49280.0,680.0,7.24097540198062,2.8750931743158343
06481,1127.0,40.0,75625.0,39168.0,42.0,3.7267080745341614,1.8633540372670807
06482,11248.0,44.6,112733.0,53815.0,505.0,4.489687055476529,2.240398293029872
06483,16579.0,40.8,75550.0,35974.0,774.0,4.668556607756801,4.566017250738887
06484,41282.0,46.8,89250.0,45642.0,2179.0,5.278329538297563,3.781309045104404
06488,19675.0,51.6,90324.0,45690.0,1491.0,7.578144853875476,2.510800508259212
06489,33473.0,44.8,90187.0,41231.0,1194.0,3.5670540435574942,2.2137244943685954
06492,45051.0,46.5,77181.0,40338.0,1834.0,4.070941821491199,2.8434440966904173
06498,6944.0,50.8,95833.0,58711.0,542.0,7.805299539170507,4.4786866359447
06510,2649.0,29.0,52297.0,52809.0,585.0,22.083805209513024,3.3220083050207627
06511,51905.0,29.3,38614.0,26755.0,11877.0,22.8821886138137,4.808785280801464
06512,28254.0,42.5,59407.0,33256.0,2687.0,9.51015785375522,3.142917816946273
06513,41546.0,33.5,40427.0,20956.0,8961.0,21.568863428488903,5.848938525971213
06514,27546.0,36.0,72072.0,33563.0,2117.0,7.685326363174327,3.550424744064474
06515,19407.0,30.2,51136.0,29312.0,3405.0,17.545215643839853,4.956974287628175
06516,55044.0,35.1,55299.0,27968.0,6869.0,12.479107622992515,5.702710558825666
06517,14653.0,45.3,83945.0,46276.0,1003.0,6.845014672763257,2.8458336176892103
06518,19176.0,31.5,72943.0,35034.0,1269.0,6.617647058823529,3.493950771798081
06519,15799.0,31.9,26712.0,16885.0,6409.0,40.565858598645484,6.7346034559149315
06524,5526.0,47.8,109844.0,51192.0,166.0,3.0039811798769454,3.29352153456388
06525,8907.0,47.7,138320.0,54109.0,432.0,4.8501178848097,1.6840687100033682
06604,29363.0,30.1,35934.0,21730.0,6897.0,23.48874433811259,7.465177263903552
06605,24744.0,32.9,43580.0,23528.0,6547.0,26.458939540898804,7.484642741674749
06606,47642.0,36.6,55304.0,26462.0,6350.0,13.328575626548004,6.500566726837664
06607,8802.0,31.8,39874.0,16130.0,1940.0,22.04044535332879,8.577596000908885
06608,14115.0,30.2,33536.0,15714.0,4190.0,29.684732554020545,8.969181721572795
06610,22920.0,37.6,43867.0,22740.0,3797.0,16.566317626527052,7.43455497382199
06611,36455.0,43.5,115346.0,49030.0,702.0,1.925661774790838,3.2889864216156908
06612,7607.0,49.0,136786.0,66658.0,325.0,4.272380701985014,3.4836334954647037
06614,34510.0,44.4,81576.0,38392.0,1933.0,5.601274992755723,3.500434656621269
06615,18019.0,43.5,58897.0,31544.0,2318.0,12.864198901159886,5.0058271824185585
06702,2839.0,54.4,12036.0,11937.0,1397.0,49.20746741810497,2.6417752729834447
06704,25950.0,34.2,37362.0,17962.0,7172.0,27.63776493256262,6.18111753371869
06705,25995.0,37.1,45663.0,22153.0,4421.0,17.007116753221773,5.089440276976342
06706,15016.0,33.2,41022.0,20257.0,3993.0,26.59163558870538,5.194459243473628
06708,28654.0,34.5,52074.0,28304.0,5521.0,19.26781601172611,6.397012633489216
06710,10803.0,28.5,28855.0,15760.0,3572.0,33.06488938257891,5.766916597241507
06712,9748.0,45.1,102617.0,41285.0,309.0,3.1698810012310217,2.5441116126384897
06716,16696.0,45.2,87045.0,35565.0,859.0,5.144944896981313,2.958792525155726
06750,1164.0,47.5,64531.0,41197.0,59.0,5.0687285223367695,3.0927835051546393
06751,3436.0,47.7,91359.0,45621.0,208.0,6.053550640279394,2.008149010477299
06752,1681.0,54.6,102250.0,64829.0,55.0,3.271861986912552,3.4503271861986913
06754,1772.0,49.3,93333.0,47486.0,92.0,5.191873589164786,4.966139954853273
06755,1014.0,35.3,94073.0,35588.0,0.0,0.0,1.0848126232741617
06756,2820.0,50.4,96157.0,39225.0,280.0,9.929078014184396,2.234042553191489
06757,2160.0,52.8,58917.0,38912.0,225.0,10.416666666666666,5.5092592592592595
06758,369.0,42.8,93000.0,45411.0,41.0,11.11111111111111,2.710027100271003
06759,5667.0,53.8,83686.0,48285.0,295.0,5.205576142579848,3.6350802893947414
06762,7654.0,47.0,105179.0,46936.0,392.0,5.1215050953749675,4.193885550039195
06763,1998.0,47.2,88929.0,47261.0,26.0,1.3013013013013013,5.905905905905906
06770,31713.0,39.3,63368.0,34569.0,3132.0,9.876076057137452,4.733074764292246
06776,26285.0,44.0,83080.0,39697.0,1415.0,5.383298459197261,4.002282670724748
06777,1391.0,58.7,96875.0,61217.0,29.0,2.0848310567936736,1.2221423436376708
06778,1487.0,47.5,64573.0,41101.0,40.0,2.6899798251513114,3.2952252858103566
06779,8205.0,44.4,66349.0,31452.0,242.0,2.9494210847044484,4.2413162705667276
06782,2314.0,49.1,82409.0,33644.0,85.0,3.673292999135696,2.9386343993085564
06783,2231.0,50.7,119167.0,84768.0,55.0,2.465262214253698,0.9861048857014791
06784,3735.0,47.9,112756.0,71076.0,23.0,0.6157965194109772,2.9183400267737616
06785,679.0,53.1,81719.0,39422.0,16.0,2.3564064801178204,4.270986745213549
06786,9574.0,43.0,67329.0,34455.0,541.0,5.6507207019009815,2.297890119072488
06787,7869.0,44.3,67181.0,32848.0,653.0,8.298386071927817,2.897445672893633
06790,35044.0,45.1,61340.0,31083.0,3385.0,9.65928546969524,4.325990183768976
06791,5526.0,47.6,104205.0,44988.0,260.0,4.705030763662686,2.352515381831343
06793,1295.0,56.4,91033.0,99729.0,91.0,7.027027027027027,3.3204633204633205
06794,1074.0,47.1,93274.0,51794.0,107.0,9.962756052141527,3.538175046554935
06795,13758.0,45.7,97043.0,44844.0,587.0,4.266608518680041,3.794156127344091
06796,1043.0,63.3,80972.0,62985.0,47.0,4.506232023010546,1.1505273250239694
06798,9686.0,48.2,82923.0,48084.0,522.0,5.389221556886228,2.601693165393351
06801,19543.0,43.2,97416.0,45192.0,548.0,2.8040730696413037,3.4743898070920536
06804,17170.0,43.0,113131.0,48394.0,641.0,3.7332556785090274,2.8538147932440303
06807,7140.0,44.0,144583.0,79396.0,432.0,6.050420168067227,3.6554621848739495
06810,52101.0,35.2,58073.0,27353.0,7632.0,14.648471238555882,4.921210725321971
06811,32349.0,41.9,89196.0,41505.0,1799.0,5.561222912609354,3.323132090636496
06812,14091.0,45.1,104402.0,47982.0,477.0,3.385139450713221,4.2864239585551065
06820,21742.0,39.4,208848.0,105928.0,811.0,3.730107625793395,2.791831478244872
06824,35254.0,39.3,140313.0,67526.0,1310.0,3.715890395416123,2.479151301979917
06825,21980.0,41.6,103250.0,46813.0,1238.0,5.632393084622384,3.8398544131028207
06830,25433.0,41.7,107086.0,96181.0,1864.0,7.329060669209295,2.4967561829119647
06831,14830.0,45.8,140924.0,99452.0,1113.0,7.505057316250843,3.2231962238705325
06840,20357.0,43.2,174677.0,111515.0,743.0,3.6498501743871885,2.426683696025937
06850,17804.0,42.7,88591.0,47262.0,1288.0,7.234329364187823,5.09997753313862
06851,26831.0,42.7,93887.0,49149.0,1784.0,6.6490253810890385,3.071074503372964
06853,3709.0,45.5,136189.0,101004.0,118.0,3.18145052574818,2.3995686168778647
06854,31777.0,33.8,66075.0,33499.0,4212.0,13.254869874437487,6.4354721968719515
06855,8166.0,42.0,78295.0,43625.0,689.0,8.437423463139849,4.286064168503551
06856,6.0,54.0,-666666666.0,5033.0,0.0,0.0,0.0
06870,7518.0,41.5,217361.0,110159.0,372.0,4.948124501197127,1.2370311252992818
06877,25231.0,45.1,151250.0,78360.0,590.0,2.338393246403234,2.053030002774365
06878,8094.0,41.0,207500.0,96341.0,318.0,3.9288361749444034,2.7921917469730664
06880,28120.0,45.2,178421.0,108398.0,1179.0,4.192745376955903,1.7923186344238975
06883,10369.0,45.2,219868.0,95534.0,274.0,2.6424920435914747,2.1699295978397144
06890,4264.0,48.4,186488.0,102116.0,137.0,3.2129455909943716,3.2598499061913695
06896,9249.0,47.1,129871.0,66021.0,291.0,3.1462860849821603,1.319061520164342
06897,18673.0,43.3,180677.0,82458.0,650.0,3.4809618165265355,1.8422320998232742
06901,7048.0,34.9,72218.0,66086.0,889.0,12.613507377979568,3.9727582292849033
06902,69362.0,34.8,70553.0,41741.0,8472.0,12.214180675297714,4.8715434964389726
06903,14527.0,47.0,203861.0,95409.0,431.0,2.9668892407241687,3.6827975493907896
06905,20411.0,41.1,116567.0,58593.0,808.0,3.958649747685072,4.193817059428739
06906,8902.0,37.9,78371.0,41016.0,841.0,9.447315210065154,4.796674904515839
06907,8368.0,36.8,87227.0,46401.0,396.0,4.732313575525812,3.597036328871893
07001,18244.0,40.7,68426.0,23827.0,756.0,4.143828107871081,1.9403639552729663
07002,66719.0,38.6,56701.0,30115.0,10479.0,15.706170656035013,3.309402119336321
07003,48892.0,37.7,74961.0,34830.0,3935.0,8.048351468542911,3.68567454798331
07004,7584.0,46.2,107417.0,44601.0,30.0,0.39556962025316456,2.689873417721519
07005,15350.0,42.1,109888.0,51615.0,694.0,4.521172638436482,3.3355048859934855
07006,25712.0,45.2,114096.0,58920.0,1004.0,3.9047915370255133,2.7574673304293715
07008,24040.0,36.1,73892.0,27898.0,3082.0,12.820299500831947,4.559068219633944
07009,12638.0,48.3,115926.0,51017.0,230.0,1.8199082133248932,1.527140370311758
07010,24861.0,43.8,67799.0,41520.0,2930.0,11.785527533083947,2.674872289932022
07011,41692.0,35.4,56285.0,23749.0,5651.0,13.554159071284658,2.875851482298762
07012,11475.0,38.8,86472.0,41064.0,465.0,4.052287581699346,3.477124183006536
07013,26934.0,44.5,93005.0,40849.0,1240.0,4.603846439444569,2.2610826464691467
07014,5195.0,38.8,96339.0,39220.0,748.0,14.398460057747835,0.3849855630413859
07016,23972.0,42.9,122848.0,51157.0,534.0,2.2275988653429,2.8408142833305523
07017,36304.0,37.7,41322.0,22980.0,5922.0,16.31225209343323,8.167144116350816
07018,28922.0,36.0,42335.0,23175.0,6242.0,21.58218657077657,8.031947998063758
07020,12165.0,38.3,103505.0,60494.0,835.0,6.863953966296753,2.3510069872585286
07021,2071.0,46.6,198750.0,96765.0,21.0,1.0140028971511348,3.1868662481892804
07022,14422.0,37.5,56057.0,27388.0,2161.0,14.984052142559978,6.046318125086673
07023,7648.0,40.3,132292.0,50993.0,154.0,2.0135983263598325,2.771966527196653
07024,37077.0,45.8,76623.0,46942.0,4208.0,11.349354046983304,2.6215713245408203
07026,31890.0,36.2,54037.0,25698.0,5614.0,17.604264659767953,2.997804954531201
07027,4365.0,39.8,79063.0,45836.0,198.0,4.536082474226804,1.8327605956471935
07028,7791.0,42.1,195714.0,79998.0,295.0,3.786420228468746,2.3360287511230906
07029,18667.0,33.8,61084.0,28229.0,2916.0,15.621149622328172,4.49456259709648
07030,54117.0,31.8,127523.0,81074.0,5469.0,10.105881700759465,2.8087292348060684
07031,15877.0,40.1,74481.0,38300.0,1217.0,7.665176040813756,3.1807016438873843
07032,42443.0,37.4,63222.0,25544.0,4794.0,11.295148787785973,4.0030158094385415
07033,8235.0,39.4,108281.0,48728.0,654.0,7.941712204007286,1.00789313904068
07034,9308.0,37.2,82626.0,35235.0,368.0,3.9535883111302104,4.727116458960034
07035,10707.0,43.4,92075.0,36505.0,331.0,3.0914355094797794,1.7091622303166154
07036,43727.0,38.3,66166.0,28504.0,4445.0,10.16534406659501,5.179865986690146
07039,29955.0,44.7,153381.0,68599.0,678.0,2.2633950926389583,2.8576197629778
07040,24543.0,39.8,125036.0,57752.0,1332.0,5.427209387605427,2.7787963981583346
07041,7283.0,38.5,104786.0,61235.0,336.0,4.613483454620349,2.1282438555540297
07042,26323.0,38.4,97920.0,56767.0,2666.0,10.1280249211716,2.906203700186149
07043,12689.0,40.9,191449.0,84760.0,408.0,3.2153834029474346,2.0174954685160373
07044,13893.0,44.6,110745.0,55491.0,387.0,2.7855754696609805,3.5341538904484273
07045,10732.0,46.6,162798.0,75027.0,378.0,3.522176667909057,1.9567648155050317
07046,4309.0,43.3,175556.0,84741.0,149.0,3.4578788582037596,3.620329542817359
07047,63438.0,37.8,57269.0,26522.0,9923.0,15.642044200636843,5.21138749645323
07050,30644.0,35.0,38506.0,21693.0,7270.0,23.724056911630335,6.118652917373711
07052,47609.0,41.3,93954.0,46849.0,3536.0,7.427167132264908,2.900712050242601
07054,29889.0,40.6,90355.0,42145.0,1335.0,4.466526146742949,3.4862323931881294
07055,71097.0,29.8,34958.0,16113.0,23370.0,32.87058525676189,2.565509093210684
07057,11701.0,39.6,62648.0,32445.0,1197.0,10.22989488077942,1.820357234424408
07058,5004.0,38.0,114229.0,51201.0,223.0,4.4564348521183055,3.117505995203837
07059,15982.0,45.7,154429.0,70545.0,357.0,2.233762983356276,2.3776748842447755
07060,46270.0,34.2,57959.0,24802.0,8180.0,17.67884158201859,4.326777609682299
07062,12793.0,37.0,67664.0,29768.0,2138.0,16.71226451965919,4.494645509262878
07063,14031.0,34.9,72440.0,24519.0,1992.0,14.197134915544153,4.23348300192431
07064,4150.0,40.6,81912.0,30904.0,174.0,4.192771084337349,1.8072289156626506
07065,29471.0,37.7,69932.0,33858.0,2324.0,7.885718163618472,4.068406229853076
07066,15595.0,43.4,100000.0,45839.0,777.0,4.982366142994549,2.936838730362296
07067,17751.0,42.3,103205.0,40797.0,424.0,2.388597825474621,3.6166976508365725
07068,5907.0,48.8,110208.0,60398.0,221.0,3.7413238530556967,2.5562891484679193
07069,6133.0,44.0,122434.0,68926.0,204.0,3.3262677319419534,1.0109245067666721
07070,18622.0,40.2,93787.0,45956.0,1178.0,6.325851143808399,3.458275158414778
07071,21937.0,43.1,73218.0,37489.0,2076.0,9.463463554724894,3.40520581665679
07072,6268.0,40.1,89419.0,40476.0,176.0,2.807913209955329,4.594767070835992
07073,9433.0,36.2,77400.0,38743.0,1081.0,11.459768896427436,1.759779497508746
07074,2783.0,43.7,59700.0,26333.0,318.0,11.426518145885735,2.1559468199784404
07075,8350.0,41.2,102283.0,41728.0,514.0,6.155688622754491,3.341317365269461
07076,24339.0,43.3,117765.0,56722.0,712.0,2.9253461522659108,2.7527835983401125
07077,2437.0,40.6,76389.0,37196.0,95.0,3.8982355354944604,2.5851456709068525
07078,13097.0,42.2,250001.0,114691.0,159.0,1.2140184775139344,1.8859280751317096
07079,16503.0,33.5,121637.0,56570.0,1551.0,9.398291219778223,3.4539174695509907
07080,24106.0,41.1,91250.0,36046.0,865.0,3.5883182610138555,4.637849498050278
07081,17528.0,44.4,110547.0,56006.0,888.0,5.066179826563213,2.2078959379278866
07082,5214.0,46.0,116615.0,48393.0,123.0,2.3590333716915994,4.430379746835443
07083,55393.0,41.7,81359.0,34879.0,3263.0,5.890636000938747,3.709855035834853
07086,14268.0,36.9,84841.0,57538.0,1641.0,11.501261564339782,3.2169890664423884
07087,69954.0,36.0,43407.0,21287.0,15982.0,22.846441947565545,3.9425908454127
07088,3305.0,44.8,50299.0,27487.0,287.0,8.683812405446293,3.479576399394856
07090,30591.0,41.8,159923.0,77890.0,807.0,2.638030793370599,2.2424896211303977
07092,6907.0,48.6,129405.0,61555.0,186.0,2.6929202258578253,3.228608657883307
07093,65078.0,35.2,51509.0,27671.0,13584.0,20.87341344233074,5.010909984941147
07094,19279.0,40.2,99883.0,47623.0,1276.0,6.618600549821049,2.624617459411795
07095,19511.0,37.4,80196.0,34906.0,1405.0,7.2010660652965,3.4800881553995184
07102,12986.0,32.0,24353.0,16428.0,4274.0,32.912367164638844,5.991067303249653
07103,32610.0,31.3,27859.0,16511.0,11425.0,35.03526525605643,8.779515486047226
07104,51398.0,33.7,36547.0,19430.0,12586.0,24.487334137515077,6.319312035487762
07105,53323.0,34.9,45227.0,20802.0,10777.0,20.21079084072539,3.6832136226393866
07106,33140.0,33.2,37421.0,19528.0,8467.0,25.549185274592638,8.147254073627037
07107,37797.0,32.1,30779.0,16457.0,11121.0,29.422970076990236,7.169881207503241
07108,21993.0,31.6,25192.0,15369.0,8990.0,40.87664256808985,10.212340290092301
07109,36344.0,38.8,67782.0,30292.0,3515.0,9.67147259520141,5.026964560862866
07110,28722.0,41.2,94128.0,42854.0,1459.0,5.0797298238284245,2.7400598844091637
07111,54715.0,34.6,39734.0,20806.0,12551.0,22.9388650278717,8.540619574156995
07112,26016.0,36.1,35765.0,21592.0,5836.0,22.432349323493234,10.593480934809348
07114,13698.0,35.2,26326.0,12011.0,3359.0,24.52182800408819,7.205431449846693
07201,27005.0,34.1,44655.0,18652.0,4396.0,16.27846695056471,4.902795778559526
07202,41820.0,34.6,44867.0,19997.0,6817.0,16.30081300813008,4.45480631276901
07203,21746.0,40.6,52480.0,26114.0,2568.0,11.809068334406328,6.70927986756185
07204,13709.0,37.0,67300.0,32858.0,1030.0,7.5133124224961705,4.201619374133781
07205,22069.0,37.1,65717.0,27707.0,2327.0,10.544202274683945,6.9599891250169925
07206,28010.0,29.0,43429.0,16341.0,5750.0,20.528382720456978,3.6843984291324525
07208,32499.0,36.2,46572.0,22618.0,6122.0,18.837502692390537,5.409397212221915
07302,42861.0,34.3,113898.0,71744.0,4076.0,9.509810783696134,2.3214577354704744
07304,43290.0,35.1,45870.0,24422.0,9045.0,20.893970893970895,5.8258258258258255
07305,66229.0,34.8,49453.0,24930.0,14432.0,21.79105829772456,4.929864560841927
07306,55298.0,33.4,51197.0,27412.0,11891.0,21.50349018047669,3.828348222358856
07307,44317.0,33.6,59744.0,29663.0,7659.0,17.282307015366563,2.845409210912291
07310,13378.0,30.4,147357.0,75204.0,2060.0,15.398415308715801,3.326356705038122
07311,420.0,33.2,189750.0,169031.0,27.0,6.428571428571429,0.0
07401,6820.0,44.9,151875.0,65020.0,205.0,3.005865102639296,3.870967741935484
07403,8053.0,39.2,80872.0,36841.0,581.0,7.214702595306097,4.768409288463927
07405,17779.0,42.1,113281.0,52730.0,562.0,3.1610326790033185,3.8697339557905392
07407,20293.0,38.3,76907.0,30531.0,1555.0,7.662740846597349,2.779283496772286
07410,33447.0,42.4,109747.0,45216.0,1288.0,3.85086853828445,2.3499865458785543
07416,5521.0,41.8,59477.0,31020.0,497.0,9.001992392682485,4.654953812715088
07417,10953.0,47.2,155458.0,78710.0,348.0,3.177211722815667,2.4102985483429196
07418,2267.0,41.3,128438.0,42663.0,98.0,4.322893692104103,1.3674459638288488
07419,8654.0,46.0,85225.0,43014.0,431.0,4.980355904783915,2.634619828980818
07420,5248.0,40.5,80614.0,29393.0,439.0,8.365091463414634,3.0297256097560976
07421,7351.0,43.9,90412.0,39655.0,602.0,8.189361991565773,4.788464154536798
07422,6466.0,42.9,86250.0,37434.0,226.0,3.4952056913083824,3.402412619857717
07423,4162.0,43.1,176518.0,74605.0,1.0,0.024026910139356077,2.642960115329169
07424,27066.0,41.1,79302.0,39538.0,1659.0,6.129461316781201,3.2697849700731547
07430,26581.0,39.7,107215.0,50354.0,901.0,3.38963921598134,4.221060155750348
07432,7336.0,43.2,105313.0,47062.0,301.0,4.103053435114504,1.540348964013086
07435,2790.0,41.0,124500.0,56868.0,72.0,2.5806451612903225,2.007168458781362
